Area ID,Head segment ID,FRC of head segment,Count seg whip,Head pen rate,Head Ticon ADT,Head avg daily RSS,Avg whip pen rate,Std dev whip seg pen rate,Relat range,Month
1474,-1199508274,2,2,0.101,5778,583.393,0.121,0.028,0.329,22-2
1474,-1199510386,2,4,0.108,5168,557.071,0.11,0.039,0.858,22-2
1474,1199507804,2,4,0.111,7913,875.821,0.104,0.004,0.098,22-2
1474,1234450174,2,6,0.141,4957,700.571,0.147,0.025,0.451,22-2
1464,-1291851856,2,3,0.144,19058,2738.964,0.146,0.006,0.079,22-2
1464,1291853366,2,4,0.137,20057,2743,0.142,0.005,0.085,22-2
1464,-1291778768,2,7,0.193,18966,3667.643,0.157,0.02,0.34,22-2
1464,941006368,2,7,0.153,19586,2992.75,0.157,0.016,0.31,22-2
1486,1159303034,2,4,0.169,9608,1620.679,0.2,0.055,0.592,22-2
1486,-1035106072,2,4,0.241,10841,2611.143,0.159,0.055,0.716,22-2
1486,1238086734,2,7,0.165,8385,1387.357,0.182,0.023,0.359,22-2
1486,-1035106081,2,7,0.181,8908,1614.179,0.185,0.036,0.586,22-2
1485,-1159319216,2,2,0.127,14234,1812.071,0.153,0.036,0.335,22-2
1485,1159312598,2,4,0.139,14539,2024.286,0.146,0.031,0.478,22-2
1485,1246909024,2,7,0.174,13075,2271.5,0.15,0.014,0.279,22-2
1485,-1160957855,2,7,0.143,15318,2188.25,0.13,0.02,0.39,22-2
1461,-1066717506,2,2,0.158,16356,2582.321,0.164,0.009,0.077,22-2
1461,1173035519,2,4,0.16,17140,2740.607,0.148,0.008,0.124,22-2
1461,-1133011642,2,6,0.154,18142,2794.214,0.142,0.016,0.309,22-2
1461,1173035791,2,6,0.127,19099,2420.821,0.148,0.022,0.367,22-2
738,1127315251,2,5,0.129,10143,1304.893,0.122,0.018,0.354,22-2
738,-1233763855,2,6,0.185,10352,1915.179,0.185,0.02,0.322,22-2
738,1233871638,2,9,0.14,10338,1446.429,0.147,0.016,0.287,22-2
738,-1233867761,2,9,0.145,9873,1430.786,0.145,0.016,0.364,22-2
1497,-1121967782,2,3,0.15,13165,1976.893,0.132,0.021,0.308,22-2
1497,-1204192513,2,3,0.119,9882,1178.857,0.141,0.023,0.331,22-2
1497,1204191076,2,4,0.114,14270,1627.321,0.109,0.019,0.395,22-2
1497,1204192260,2,6,0.143,13608,1940.393,0.106,0.057,1.537,22-2
1505,124156954,2,4,0.198,17110,3387.321,0.206,0.008,0.089,22-2
1505,-1291779442,2,6,0.127,20347,2589.929,0.155,0.019,0.352,22-2
1503,-1119344339,2,4,0.085,13027,1104.036,0.176,0.099,1.257,22-2
1505,1169689152,2,6,0.135,20639,2792.393,0.184,0.049,0.678,22-2
1503,1169303273,2,2,0.243,15406,3741.536,0.176,0.094,0.755,22-2
1502,1119344355,2,3,0.202,16262,3287.75,0.23,0.046,0.351,22-2
1502,124177011,2,5,0.209,19807,4146.5,0.196,0.048,0.655,22-2
1503,-1214363733,2,15,0.106,22987,2427.893,0.117,0.013,0.433,22-2
1502,-1276426531,2,3,0.207,15823,3275.893,0.227,0.031,0.246,22-2
1502,-1119344348,2,6,0.158,18119,2858.393,0.195,0.043,0.575,22-2
1503,124148795,2,11,0.198,14974,2964.107,0.176,0.03,0.44,22-2
1475,-1199246633,2,8,0.17,5652,963.571,0.129,0.047,1.09,22-2
1475,1229485957,2,8,0.021,7325,157.036,0.091,0.033,1.082,22-2
1475,-122113732,2,13,0.184,8386,1546.571,0.151,0.019,0.375,22-2
1475,22777432,2,14,0.156,7998,1245.964,0.151,0.022,0.58,22-2
1553,777777898,2,6,0.103,8587,888.75,0.09,0.03,0.913,22-2
1553,-1122064207,2,6,0.169,5540,937.893,0.16,0.047,0.836,22-2
1553,-1122065110,2,10,0.127,8701,1106.286,0.064,0.041,2.145,22-2
1534,1170984922,2,6,0.159,17933,2853.25,0.124,0.026,0.519,22-2
1553,1122064212,2,8,0.212,6230,1321.893,0.084,0.055,2.017,22-2
1534,125476230,2,4,0.237,12736,3021.071,0.161,0.052,0.695,22-2
1534,1171088205,2,9,0.124,18381,2273.964,0.118,0.027,0.714,22-2
1534,-1170983468,2,7,0.15,13118,1966.607,0.147,0.042,0.851,22-2
1557,907161242,2,8,0.061,20085,1216.143,0.061,0.004,0.2,22-2
1557,-1122845214,2,7,0.05,25997,1298.464,0.047,0.007,0.392,22-2
1557,1122847747,2,6,0.064,24323,1559.036,0.054,0.007,0.321,22-2
1555,736436131,2,5,0.092,16822,1539.893,0.044,0.032,1.904,22-2
1557,-1122747268,2,11,0.072,21512,1542.607,0.059,0.005,0.281,22-2
1557,-18832531,2,9,0.069,21025,1459.143,0.057,0.006,0.287,22-2
1555,1256153054,2,6,0.048,18223,866.964,0.057,0.023,0.964,22-2
1557,18832570,2,13,0.078,18904,1483.679,0.062,0.006,0.356,22-2
1555,-1234514111,2,6,0.056,21855,1214.536,0.032,0.018,1.367,22-2
1555,-1256576484,2,5,0.073,18990,1392.179,0.043,0.029,1.664,22-2
1556,-1256140800,2,10,0.057,20207,1151.75,0.063,0.004,0.186,22-2
1556,1235667881,2,9,0.051,20358,1032.75,0.061,0.013,0.679,22-2
1556,1256152882,2,12,0.088,24032,2114.393,0.067,0.01,0.485,22-2
1554,1256116196,2,9,0.04,22141,889.893,0.065,0.028,1.448,22-2
1556,-1256143231,2,11,0.078,26555,2059.786,0.069,0.01,0.446,22-2
1554,-1238620177,2,9,0.127,18594,2358.643,0.057,0.038,2.08,22-2
1554,-906836924,2,11,0.047,16712,790.75,0.065,0.018,0.82,22-2
1554,1256211477,2,11,0.096,14366,1377.179,0.068,0.025,1.033,22-2
1559,1255664312,2,12,0.085,26878,2291.071,0.087,0.005,0.179,22-2
1559,-1232955596,2,14,0.102,33234,3405.893,0.095,0.014,0.604,22-2
1559,1232933250,2,11,0.087,36384,3179.893,0.085,0.006,0.175,22-2
1559,18656098,2,14,0.073,34827,2541.179,0.084,0.014,0.686,22-2
1559,-125426279,2,14,0.112,20886,2341.393,0.115,0.008,0.224,22-2
1559,-1232934722,2,12,0.096,29779,2857.179,0.092,0.009,0.396,22-2
1547,-1119380199,2,4,0.111,20088,2226.25,0.104,0.024,0.503,22-2
1547,1161165565,2,3,0.09,18906,1700.393,0.127,0.034,0.515,22-2
1547,-1247547698,2,7,0.072,15064,1082.286,0.047,0.019,1.123,22-2
1547,1172530323,2,8,0.078,21106,1636.429,0.045,0.02,1.346,22-2
1548,91126234,2,1,0.169,13604,2296.143,0.169,0,0,22-2
1548,-1176479009,2,3,0.194,14108,2730.429,0.169,0.023,0.262,22-2
1548,-1205624040,2,8,0.256,12758,3262.929,0.172,0.046,0.743,22-2
1548,1172578877,2,8,0.166,13181,2190.214,0.167,0.035,0.631,22-2
1593,-1173118825,2,4,0.187,13860,2587.679,0.235,0.04,0.404,22-2
1593,-1159784636,2,2,0.21,13590,2850.714,0.205,0.006,0.045,22-2
1593,1169471685,2,5,0.257,11896,3054.714,0.282,0.049,0.438,22-2
1593,124142843,2,3,0.255,12387,3164.643,0.264,0.007,0.054,22-2
1593,1048320297,2,7,0.273,13038,3557.929,0.208,0.032,0.438,22-2
1593,-1173118811,2,8,0.185,13085,2416.786,0.179,0.011,0.186,22-2
1552,852988914,2,4,0.09,13346,1203.679,0.081,0.012,0.304,22-2
1552,127010235,2,4,0.139,9619,1337.714,0.13,0.017,0.291,22-2
1552,-1171386311,2,5,0.127,10074,1281.714,0.121,0.013,0.267,22-2
1549,754926743,2,2,0.13,12377,1607.25,0.155,0.035,0.32,22-2
1552,-1171317950,2,4,0.138,10543,1453.286,0.113,0.024,0.425,22-2
1549,-123882995,2,3,0.218,11858,2584.393,0.151,0.059,0.74,22-2
1549,1119366620,2,10,0.033,7818,261.036,0.159,0.063,1.573,22-2
1549,-1172518547,2,10,0.152,7063,1074.107,0.135,0.056,1.481,22-2
1611,1204619672,2,1,0.064,10665,686.25,0.064,0,0,22-2
1611,-927940897,2,1,0.176,4940,867.571,0.176,0,0,22-2
1611,-1255692168,2,4,0.087,10254,896.964,0.091,0.007,0.166,22-2
1611,1204614494,2,7,0.083,12252,1013.429,0.078,0.012,0.47,22-2
1611,1284048849,2,11,0.082,10161,835.214,0.08,0.015,0.685,22-2
1611,-1204783025,2,9,0.123,5656,693.786,0.136,0.021,0.427,22-2
1588,23368471,2,1,0.22,851,187.143,0.22,0,0,22-2
1591,1169422181,2,5,0.139,10245,1425.286,0.158,0.046,0.699,22-2
1591,-1169353919,2,5,0.164,8380,1377.036,0.17,0.044,0.618,22-2
1591,-1132247103,2,8,0.118,9804,1157.821,0.13,0.034,0.811,22-2
1610,1204769687,2,7,0.161,8996,1447.607,0.153,0.008,0.147,22-2
1591,1132247102,2,9,0.164,8764,1440.25,0.152,0.035,0.713,22-2
1610,-1074998496,2,5,0.103,13370,1370.464,0.112,0.012,0.209,22-2
1610,-1204769539,2,9,0.094,16620,1566.25,0.094,0.008,0.265,22-2
1610,1204767506,2,8,0.293,5896,1729.071,0.257,0.026,0.27,22-2
1615,-1233204504000,2,2,0.224,8051,1801.714,0.12,0.146,1.716,22-2
1615,1233204628000,2,5,0.017,9605,162.571,0.057,0.051,1.714,22-2
1615,-125432500000,2,6,0.125,11172,1392.429,0.076,0.039,1.466,22-2
1615,-1122951699000,2,7,0.03,8459,252.286,0.077,0.046,1.372,22-2
1622,1158643741,2,6,0.027,13028,355.179,0.022,0.009,1.222,22-2
1622,122048080,2,6,0.115,15596,1790.357,0.113,0.012,0.276,22-2
1622,-1158641097,2,6,0.074,12279,907.786,0.066,0.012,0.483,22-2
1622,-1233607249,2,8,0.142,12513,1778.179,0.088,0.046,1.422,22-2
1645,-19438489,2,2,0.075,51928,3873.679,0.088,0.019,0.309,22-2
1645,1228703025,2,5,0.117,42634,4996.143,0.087,0.019,0.52,22-2
1645,19438488,2,3,0.083,46606,3860.464,0.09,0.026,0.556,22-2
1645,-1228337793,2,3,0.081,49037,3982.536,0.092,0.013,0.277,22-2
1623,-1164930682,2,9,0.26,10007,2606.107,0.259,0.04,0.428,22-2
1623,105829801,2,9,0.264,11641,3072.607,0.211,0.033,0.431,22-2
1623,716300046,2,13,0.292,7554,2205.429,0.37,0.066,0.592,22-2
1623,-1233531471,2,13,0.162,19089,3085.321,0.146,0.02,0.499,22-2
1076,1199941318,2,4,0.163,5596,914.179,0.146,0.067,1.114,22-2
1076,1223187104,2,3,0.191,7935,1513.464,0.165,0.067,0.76,22-2
1076,-1199929975,2,2,0.165,7779,1286.643,0.156,0.013,0.116,22-2
1076,-1199988611,2,6,0.126,10261,1295,0.125,0.042,0.983,22-2
1076,-1233933784,2,5,0.112,7807,873.857,0.131,0.016,0.341,22-2
1624,105816723,2,9,0.125,18722,2343.679,0.082,0.037,1.22,22-2
1624,106114572,2,9,0.05,18232,916.179,0.086,0.03,0.938,22-2
1624,1158551905,2,13,0.117,15853,1851.214,0.086,0.033,1.008,22-2
1624,-1158620160,2,11,0.058,19046,1102.643,0.087,0.016,0.541,22-2
1077,1198755952,2,4,0.201,7532,1515.214,0.133,0.046,0.783,22-2
1077,1198801682,2,4,0.131,9722,1274.786,0.151,0.031,0.465,22-2
1077,-1198753223,2,4,0.25,6059,1512.393,0.138,0.089,1.405,22-2
1077,-1198827316,2,7,0.045,5995,267.071,0.117,0.058,1.147,22-2
1025,1199942624,2,10,0.132,4864,644.214,0.153,0.021,0.426,22-2
1025,838151428,2,5,0.259,6547,1698,0.141,0.075,1.278,22-2
1025,-123735072,2,6,0.038,8597,324.607,0.128,0.064,1.382,22-2
1025,1199941252,2,12,0.07,13967,982.107,0.098,0.038,1.21,22-2
1025,-123735075,2,13,0.031,15508,481,0.091,0.034,1.208,22-2
1025,-1199941218,2,10,0.249,3537,880.571,0.205,0.022,0.361,22-2
1658,108608516,2,10,0.163,4079,665.857,0.101,0.023,0.768,22-2
1658,-1213217296,2,13,0.061,4421,271,0.082,0.014,0.625,22-2
1658,1294798773,2,13,0.111,5069,560.821,0.076,0.015,0.735,22-2
1658,-1298854567,2,10,0.09,5772,521.571,0.075,0.019,0.824,22-2
1649,-1193198300,2,4,0.166,6772,1126.929,0.172,0.019,0.27,22-2
1649,1122877624,2,4,0.16,7224,1158.357,0.154,0.046,0.647,22-2
1649,1122804742,2,2,0.114,8169,930.214,0.138,0.034,0.35,22-2
1649,-1193198946,2,2,0.195,6121,1194.679,0.175,0.029,0.236,22-2
1323,98031367,2,1,0.178,9318,1659.786,0.178,0,0,22-2
1323,-98031367,2,1,0.187,6884,1284.429,0.187,0,0,22-2
1323,-98031366,2,1,0.164,7696,1262.321,0.164,0,0,22-2
1323,98031366,2,1,0.243,5513,1341.286,0.243,0,0,22-2
1323,98031369,2,1,0.184,7612,1401.821,0.184,0,0,22-2
1323,-98031369,2,1,0.197,11268,2222.607,0.197,0,0,22-2
1672,-124171117,2,1,0.269,17581,4732.893,0.269,0,0,22-2
1672,1172958397,2,2,0.292,12964,3782.893,0.305,0.019,0.087,22-2
1672,1291796892,2,2,0.247,15149,3741.25,0.252,0.008,0.042,22-2
1672,-1172958360,2,3,0.205,13640,2791.036,0.272,0.059,0.405,22-2
181,128068693,2,7,0.189,1729,326.5,0.182,0.018,0.301,22-2
1406,-711803865,2,1,0,747,0,0,0,0,22-2
1406,-1171897937,2,2,0.208,8820,1837,0.163,0.064,0.551,22-2
1406,-1171898763,2,2,0.162,9475,1533.607,0.163,0.002,0.019,22-2
1406,1171898766,2,2,0.204,7459,1518.107,0.218,0.021,0.135,22-2
1406,-107019900,2,4,0.279,6942,1938.536,0.202,0.053,0.546,22-2
1406,27618846,2,4,0.155,5536,859.536,0.228,0.063,0.67,22-2
1406,23319579,2,5,0.18,6701,1208.036,0.069,0.094,2.623,22-2
979,-127149997,2,5,0.193,14191,2738.357,0.153,0.023,0.353,22-2
979,711419514,2,7,0.133,17865,2372.5,0.134,0.022,0.488,22-2
979,-1127032974,2,5,0.118,13882,1639.607,0.123,0.009,0.164,22-2
979,127150023,2,11,0.251,6495,1632.393,0.225,0.02,0.275,22-2
979,-1127050465,2,2,0.24,7600,1820.25,0.236,0.004,0.026,22-2
979,-127150948,2,2,0.143,15065,2158.214,0.128,0.022,0.247,22-2
979,-710301962,2,10,0.282,6791,1912.357,0.251,0.018,0.197,22-2
979,1127050446,2,5,0.182,10530,1919.464,0.173,0.013,0.169,22-2
1690,-1122025727,2,2,0.14,19265,2706.643,0.163,0.031,0.272,22-2
1690,1192702835,2,3,0.127,18077,2294.25,0.129,0.016,0.248,22-2
1690,128071374,2,3,0.146,19262,2803.357,0.152,0.008,0.104,22-2
1690,1192703089,2,4,0.125,19574,2439.25,0.131,0.027,0.458,22-2
1690,-1192702712,2,5,0.153,17774,2714.643,0.149,0.019,0.338,22-2
1690,-108621971,2,3,0.119,20951,2493.143,0.133,0.017,0.25,22-2
1688,1170718289,2,6,0.143,16930,2425.5,0.122,0.022,0.358,22-2
1688,-1074045993,2,7,0.201,9449,1897.179,0.171,0.047,0.734,22-2
1688,-1170785422,2,7,0.121,14984,1811.964,0.121,0.011,0.277,22-2
1694,1062654751000,2,3,0.096,19993,1921.143,0.086,0.018,0.365,22-2
1694,-1241138533000,2,4,0.08,16884,1343.321,0.093,0.014,0.332,22-2
1688,1170718776,2,6,0.162,8449,1370.464,0.187,0.046,0.605,22-2
1694,-1234608650000,2,7,0.071,18633,1324,0.074,0.01,0.431,22-2
1694,1234608793000,2,8,0.085,19012,1610.5,0.08,0.009,0.388,22-2
1694,1288096146000,2,8,0.072,18353,1317.036,0.073,0.01,0.458,22-2
1691,-817012760000,2,4,0.1,26091,2610.571,0.076,0.017,0.53,22-2
1691,1255311403000,2,5,0.069,30472,2112.393,0.065,0.01,0.415,22-2
1694,-1062654756000,2,8,0.082,19011,1549.929,0.094,0.014,0.436,22-2
1691,-1255311461000,2,2,0.085,25199,2148.286,0.081,0.006,0.109,22-2
1691,1051735190000,2,4,0.073,31317,2284.571,0.067,0.005,0.19,22-2
1691,-1074478299000,2,5,0.063,28199,1779.75,0.068,0.013,0.487,22-2
1691,817012766000,2,6,0.058,29394,1698.679,0.055,0.007,0.359,22-2
742,1159448080,2,2,0.126,9896,1245.643,0.131,0.007,0.073,22-2
742,-1225766609,2,4,0.106,8458,900.286,0.113,0.016,0.324,22-2
742,127628402,2,5,0.116,5178,598.821,0.125,0.013,0.236,22-2
742,1159345164,2,11,0.104,9795,1016.857,0.101,0.015,0.446,22-2
742,127628400,2,12,0.149,3403,506.857,0.048,0.037,3.063,22-2
742,-1225766591,2,13,0.106,7408,785.107,0.125,0.012,0.38,22-2
744,1230713825,2,1,0.052,9403,493.321,0.052,0,0,22-2
744,1159448080,2,2,0.126,9896,1245.643,0.131,0.007,0.073,22-2
744,-1230713825,2,1,0.02,23372,467.571,0.02,0,0,22-2
744,1159345164,2,11,0.104,9795,1016.857,0.101,0.015,0.446,22-2
744,-1225766591,2,13,0.106,7408,785.107,0.125,0.012,0.38,22-2
744,-1225766609,2,4,0.106,8458,900.286,0.113,0.016,0.324,22-2
744,-1268495828,2,8,0.071,7298,520.143,0.089,0.012,0.417,22-2
1703,-91499708000,2,1,0.259,6857,1773.286,0.259,0,0,22-2
744,127628400,2,15,0.149,3403,506.857,0.056,0.039,2.63,22-2
744,-1230714131,2,9,0.123,4580,565.25,0.117,0.01,0.289,22-2
744,127628402,2,9,0.116,5178,598.821,0.117,0.016,0.338,22-2
1703,127608752000,2,1,0.168,4410,742,0.168,0,0,22-2
1703,91499988000,2,1,0.153,6620,1010.679,0.153,0,0,22-2
1703,91499662000,2,1,0.152,4339,660.321,0.152,0,0,22-2
1703,1161736531000,2,3,0.145,12755,1846.071,0.134,0.012,0.176,22-2
744,-127631742,2,15,0.277,1459,403.75,0.102,0.07,2.663,22-2
1703,-1161740784000,2,5,0.136,12867,1746.5,0.136,0.018,0.346,22-2
744,1225766648,2,9,0.113,4645,526.786,0.104,0.011,0.33,22-2
1707,-1034479619000,2,1,0.196,10132,1982.071,0.196,0,0,22-2
1706,-1035199737,2,13,0.209,8679,1812.357,0.177,0.022,0.394,22-2
1706,960391968,2,12,0.15,12081,1817.5,0.13,0.013,0.34,22-2
1706,960396131,2,14,0.162,10545,1711.286,0.135,0.02,0.513,22-2
1707,1034479616000,2,1,0.138,11879,1637.107,0.138,0,0,22-2
1706,-113438077,2,14,0.184,8413,1550.357,0.158,0.027,0.671,22-2
1707,1032862826000,2,10,0.155,12662,1962.429,0.137,0.017,0.332,22-2
1707,1159867579000,2,9,0.11,13842,1517.821,0.111,0.011,0.319,22-2
1707,-1032862829000,2,12,0.172,12371,2133.429,0.124,0.022,0.64,22-2
1708,1262737243,2,7,0.132,11507,1524.571,0.142,0.02,0.396,22-2
1708,-945620834,2,5,0.125,12858,1609.321,0.135,0.021,0.372,22-2
1708,-1160159829,2,7,0.103,14251,1467.643,0.093,0.012,0.309,22-2
1708,-1262737258,2,9,0.119,10621,1267.964,0.134,0.015,0.321,22-2
1707,1034479615000,2,14,0.181,12144,2201.857,0.134,0.024,0.577,22-2
1711,-848097411,2,3,0.117,28126,3288.143,0.134,0.022,0.315,22-2
1711,-801793861,2,4,0.105,22575,2365.964,0.112,0.011,0.204,22-2
1711,1241074184,2,3,0.277,11166,3097,0.302,0.046,0.272,22-2
1711,1034671945,2,5,0.111,22026,2455.286,0.124,0.024,0.5,22-2
403,-1192116247,2,1,0,712,0,0,0,0,22-2
403,763628985,2,4,0.208,4719,983.464,0.184,0.02,0.271,22-2
403,-1192116175,2,5,0.225,5730,1286.464,0.19,0.025,0.343,22-2
403,-763677405,2,10,0.14,7925,1112.071,0.117,0.017,0.41,22-2
403,1192114916,2,12,0.152,7260,1104.679,0.124,0.019,0.423,22-2
1714,1233798016,2,11,0.059,23562,1398.25,0.066,0.005,0.235,22-2
1714,-41814125,2,11,0.077,25881,1987.071,0.062,0.007,0.348,22-2
1714,1126264278,2,10,0.086,18959,1637.071,0.087,0.008,0.285,22-2
1714,-1142666531,2,9,0.065,23031,1495.25,0.068,0.007,0.341,22-2
1715,-22776082,2,1,0.027,2730,73.179,0.027,0,0,22-2
1715,22776073,2,1,0.037,2829,103.607,0.037,0,0,22-2
1715,1113188962,2,5,0.089,6220,554.179,0.106,0.058,1.266,22-2
1715,1259054928,2,6,0.021,1327,28.393,0.058,0.051,2.137,22-2
1715,-1259054936,2,6,0.025,1705,43.179,0.062,0.038,1.579,22-2
1715,1268596369,2,2,0.036,5387,191.857,0.047,0.015,0.469,22-2
1715,-1113203275,2,9,0.063,10208,646.893,0.078,0.031,1.09,22-2
