Area ID,Head segment ID,FRC of head segment,Count seg whip,Head pen rate,Head Ticon ADT,Head avg daily RSS,Avg whip pen rate,Std dev whip seg pen rate,Relat range,Month
1275,1119438653,4,4,0.226,6291,1419.933,0.235,0.012,0.112,22-6
1275,-1213240655,4,4,0.289,7885,2282.5,0.26,0.02,0.168,22-6
1275,941935684,4,5,0.286,5584,1599.033,0.282,0.065,0.571,22-6
1280,-1215093333,4,3,0.118,4769,560.867,0.099,0.018,0.373,22-6
1275,1213152442,4,5,0.26,7049,1835.567,0.225,0.057,0.641,22-6
1280,1215089287,4,3,0.092,5832,537.5,0.105,0.014,0.261,22-6
1280,1215076995,4,3,0.187,4272,797.9,0.143,0.039,0.508,22-6
1280,-1215309789,4,5,0.141,7866,1112.167,0.101,0.023,0.575,22-6
1280,-1215077268,4,3,0.156,2092,327.1,0.158,0.028,0.357,22-6
1274,-1209192069,4,1,0.144,10427,1498.1,0.144,0,0,22-6
1898,-18874721,4,1,0.1,4299,429.033,0.1,0,0,22-6
1280,-1215092305,4,6,0.11,6295,691.7,0.103,0.013,0.329,22-6
1898,18874721,4,1,0.142,5711,810.6,0.142,0,0,22-6
1274,1209117733,4,3,0.205,9295,1903.933,0.228,0.037,0.29,22-6
1898,18874727,4,1,0.097,1651,160.833,0.097,0,0,22-6
1898,123353961,4,1,0.131,4322,564.167,0.131,0,0,22-6
1274,-759545770,4,7,0.16,1558,248.867,0.147,0.02,0.39,22-6
1274,1061133296,4,7,0.103,1539,158.533,0.122,0.011,0.243,22-6
1282,1215141752,4,4,0.054,8814,478.433,0.051,0.006,0.242,22-6
1274,-1209117655,4,8,0.183,9718,1775.5,0.179,0.02,0.31,22-6
1274,1209297650,4,10,0.2,7407,1484.833,0.211,0.032,0.508,22-6
1282,-1215141923,4,7,0.065,6411,415.7,0.064,0.011,0.496,22-6
1282,-1215141275,4,4,0.048,7791,371.533,0.057,0.006,0.243,22-6
1282,-43014813,4,7,0.058,6696,390.633,0.056,0.003,0.154,22-6
1282,1145743111,4,7,0.049,8002,394.233,0.051,0.008,0.393,22-6
1282,945587126,4,7,0.06,6704,403.3,0.061,0.004,0.173,22-6
1277,1154995444,4,2,0.111,13389,1486.667,0.091,0.028,0.442,22-6
1277,1209418897,4,3,0.06,14761,885.633,0.077,0.016,0.402,22-6
1277,-1154995443,4,2,0.068,14998,1021.5,0.085,0.023,0.388,22-6
1277,-1056158045,4,3,0.066,20429,1340.8,0.065,0.008,0.244,22-6
1278,923717505,4,5,0.277,3147,871.967,0.163,0.068,1.129,22-6
1278,1209989041,4,5,0.145,4031,583.433,0.154,0.04,0.662,22-6
1279,1221636024,4,2,0.208,1080,224.633,0.188,0.028,0.212,22-6
1279,-1221636023,4,2,0.185,1073,198.7,0.191,0.008,0.061,22-6
1279,907423569,4,2,0.21,2832,594.867,0.203,0.01,0.072,22-6
1279,-907423568,4,2,0.167,3844,643.133,0.16,0.01,0.093,22-6
1294,-1256145521,4,9,0.048,6702,323.233,0.053,0.005,0.278,22-6
1284,-1219798158,4,3,0.127,5499,697.733,0.109,0.029,0.47,22-6
1294,1210082803,4,10,0.061,7943,481.267,0.051,0.006,0.39,22-6
1294,-18756820,4,13,0.094,4288,404.567,0.077,0.01,0.412,22-6
1294,1256146940,4,15,0.057,7716,439.5,0.046,0.006,0.456,22-6
1284,1219798277,4,3,0.095,5306,502.367,0.097,0.016,0.324,22-6
1285,-1219811318,4,2,0.103,11247,1157.133,0.108,0.007,0.086,22-6
1285,1244000534,4,4,0.082,11137,910.967,0.065,0.013,0.451,22-6
1285,-1185991170,4,5,0.062,11692,730.2,0.055,0.013,0.544,22-6
1902,1219813797,4,3,0.099,9716,960.5,0.107,0.018,0.313,22-6
1290,1210181715,4,4,0.177,11146,1977.433,0.151,0.022,0.348,22-6
1290,-123864302,4,4,0.173,11390,1975.2,0.147,0.02,0.327,22-6
1902,-1185800134,4,3,0.105,8305,869.733,0.112,0.015,0.249,22-6
1293,42993121,4,1,0.173,2652,458.7,0.173,0,0,22-6
1902,-1219815159,4,8,0.105,7869,825.567,0.113,0.018,0.421,22-6
1286,-1213410292,4,2,0.182,5099,925.733,0.25,0.097,0.549,22-6
1902,-1219817443,4,8,0.121,7897,956.033,0.108,0.021,0.549,22-6
1286,-778168875,4,2,0.281,7591,2130.067,0.246,0.049,0.281,22-6
1286,1213410293,4,2,0.243,7484,1821.333,0.182,0.087,0.672,22-6
1286,778168876,4,2,0.201,7953,1601.1,0.213,0.016,0.107,22-6
1293,-1213728722,4,7,0.057,16895,964.967,0.057,0.007,0.336,22-6
1293,1213728686,4,8,0.076,17006,1286.1,0.059,0.009,0.426,22-6
1296,-1269343174,4,2,0.118,11463,1356.9,0.104,0.021,0.281,22-6
1296,1269343175,4,2,0.053,15531,830,0.06,0.01,0.226,22-6
1296,-1238431696,4,5,0.067,9820,653.133,0.08,0.01,0.309,22-6
1296,1269341456,4,5,0.049,14986,732.3,0.047,0.008,0.416,22-6
1200,1269331019,4,5,0.056,18194,1022.933,0.056,0.008,0.348,22-6
1200,1238432080,4,7,0.115,16916,1953.667,0.089,0.015,0.472,22-6
1200,1269322582,4,8,0.14,9071,1266.5,0.091,0.026,0.831,22-6
1200,-1212818426,4,7,0.112,15646,1755.1,0.094,0.014,0.413,22-6
1200,-1269331023,4,5,0.093,14859,1381.067,0.069,0.014,0.491,22-6
1200,-1269333211,4,8,0.134,8663,1158.867,0.094,0.019,0.607,22-6
1307,-43014939,4,7,0.126,3102,389.7,0.081,0.033,0.997,22-6
1307,1215071271,4,4,0.092,11559,1067.333,0.071,0.016,0.537,22-6
1307,1215070315,4,7,0.084,5351,447.433,0.053,0.022,1.077,22-6
1307,-1145741273,4,6,0.116,4682,542.733,0.082,0.023,0.669,22-6
1307,1215069871,4,6,0.131,3981,522.833,0.092,0.022,0.623,22-6
1307,-913422249,4,4,0.063,12795,805.467,0.056,0.008,0.313,22-6
1307,913422247,4,7,0.11,4833,530.567,0.083,0.015,0.544,22-6
1307,-1215071006,4,7,0.104,5167,539.833,0.084,0.016,0.474,22-6
1288,1189978055,4,13,0.12,5794,694.567,0.076,0.017,0.865,22-6
1288,-1255659123,4,13,0.058,5921,342.4,0.091,0.022,0.731,22-6
1289,1189687964,4,8,0.124,5963,738.733,0.088,0.021,0.661,22-6
1289,18659730,4,9,0.111,5858,649.467,0.079,0.017,0.613,22-6
1289,-1189689438,4,9,0.121,6681,808,0.084,0.021,0.683,22-6
1288,-1189978048,4,17,0.146,4994,728.667,0.109,0.014,0.465,22-6
1288,1255654151,4,17,0.104,4680,486.467,0.101,0.01,0.368,22-6
1289,-1191061042,4,8,0.122,4970,605.1,0.102,0.019,0.53,22-6
1297,-1112079739,4,6,0.118,5416,638.233,0.069,0.037,1.254,22-6
1297,1213490062,4,6,0.079,5452,432.133,0.07,0.019,0.688,22-6
1302,1210281204,4,4,0.079,9554,758,0.08,0.005,0.136,22-6
1310,-123378189,4,2,0.136,6834,928.667,0.125,0.015,0.169,22-6
1310,-1203543553,4,2,0.14,6861,963,0.119,0.031,0.363,22-6
1302,-1210189251,4,4,0.092,7935,729.567,0.085,0.006,0.157,22-6
1310,1203543554,4,2,0.099,10161,1005.9,0.108,0.012,0.159,22-6
1310,1134615839,4,2,0.102,8905,912,0.106,0.005,0.06,22-6
1905,1314011652,4,4,0.131,3824,500.133,0.089,0.032,0.793,22-6
1905,-1243437316,4,4,0.139,4378,607.4,0.101,0.041,0.767,22-6
1905,1243607192,4,5,0.119,9026,1076.667,0.098,0.022,0.514,22-6
1905,-1243438979,4,5,0.164,7318,1202.2,0.121,0.028,0.591,22-6
1905,1243437319,4,5,0.121,8323,1003.7,0.106,0.022,0.503,22-6
1905,-110459496,4,7,0.132,4479,591.233,0.104,0.02,0.54,22-6
1905,1210742872,4,7,0.115,6243,716.6,0.088,0.021,0.579,22-6
1905,-1034088061,4,5,0.163,6008,981.367,0.112,0.03,0.707,22-6
1907,-1314007226,4,3,0.069,7240,499,0.091,0.03,0.611,22-6
1906,97981239,4,4,0.079,7330,576.9,0.09,0.019,0.46,22-6
1907,1313997125,4,3,0.118,8552,1006.067,0.083,0.03,0.68,22-6
1906,-1033293370,4,4,0.081,8066,655.433,0.095,0.026,0.612,22-6
1906,1243869995,4,8,0.112,6614,743.067,0.073,0.017,0.734,22-6
1302,-1210189399,4,20,0.082,7105,581.867,0.083,0.009,0.347,22-6
1906,-1134382206,4,8,0.072,4720,339,0.085,0.017,0.564,22-6
1907,1033243943,4,7,0.083,6175,511.633,0.086,0.02,0.639,22-6
1302,762160761,4,20,0.084,10795,909.767,0.063,0.008,0.492,22-6
1907,-1209997170,4,7,0.075,6759,510.3,0.087,0.022,0.744,22-6
1908,-1244077913,4,6,0.065,7662,498.1,0.056,0.009,0.371,22-6
1908,1314246922,4,6,0.069,6561,452.367,0.061,0.009,0.329,22-6
1911,-1298282787,4,5,0.121,5915,717.333,0.106,0.02,0.461,22-6
1911,-1197046102,4,7,0.137,9505,1299.233,0.12,0.009,0.212,22-6
1911,1197049800,4,7,0.104,5835,608.467,0.109,0.016,0.436,22-6
1911,747120368,4,8,0.171,11060,1891.5,0.121,0.023,0.569,22-6
1911,-1197050075,4,6,0.206,4143,852.8,0.141,0.034,0.672,22-6
1911,102931419,4,5,0.107,5431,579.233,0.101,0.033,0.788,22-6
1908,1314247010,4,13,0.066,5864,388.567,0.056,0.005,0.295,22-6
1908,-1210131206,4,13,0.056,6892,384.233,0.057,0.004,0.264,22-6
1911,1298283253,4,8,0.134,6988,937.6,0.118,0.016,0.356,22-6
1911,-102931385,4,9,0.125,6961,872.4,0.115,0.017,0.469,22-6
1314,1195109281,4,6,0.218,3224,701.8,0.224,0.024,0.3,22-6
1314,-1252925221,4,6,0.266,3392,903.367,0.207,0.04,0.514,22-6
1893,976635077,4,1,0.112,11503,1285.867,0.112,0,0,22-6
1303,715127324,4,2,0.253,2413,609.667,0.256,0.005,0.029,22-6
1303,-715127323,4,2,0.192,3279,628.633,0.18,0.017,0.13,22-6
1303,-715136255,4,2,0.246,1819,446.633,0.287,0.059,0.289,22-6
1311,1201646748,4,3,0.063,2721,170.9,0.059,0.015,0.501,22-6
1311,-1201908779,4,3,0.046,2296,106.6,0.069,0.024,0.701,22-6
1912,-1293216947,4,8,0.21,5462,1146,0.122,0.042,0.997,22-6
1912,833537503,4,8,0.144,6801,981.033,0.114,0.04,0.977,22-6
1909,1255424054,4,3,0.193,3129,605.067,0.132,0.055,0.791,22-6
1912,-1281565214,4,11,0.12,7278,875.667,0.113,0.021,0.635,22-6
1909,-1246799034,4,3,0.251,2401,601.633,0.273,0.089,0.639,22-6
1912,832672730,4,11,0.157,6545,1029.8,0.132,0.024,0.627,22-6
1912,-23048743,4,12,0.15,4924,739.5,0.138,0.015,0.353,22-6
1912,-1202715852,4,18,0.108,6042,652.367,0.09,0.011,0.358,22-6
1912,-1202705440,4,16,0.133,5266,697.9,0.083,0.033,1.404,22-6
1912,801464388,4,18,0.128,6754,861.333,0.087,0.013,0.649,22-6
1306,-1047506547,4,6,0.073,8951,649.2,0.077,0.005,0.153,22-6
1315,-98072748,4,1,0.063,2234,140.133,0.063,0,0,22-6
1306,1310485095,4,6,0.104,6964,721.4,0.104,0.007,0.187,22-6
1315,98349129,4,2,0.24,7844,1879.367,0.177,0.089,0.711,22-6
1315,1213106482,4,4,0.084,5859,493.533,0.082,0.002,0.048,22-6
1315,-18864827,4,3,0.115,5922,679.933,0.111,0.014,0.238,22-6
1315,1241540049,4,1,0.136,6294,856.633,0.136,0,0,22-6
1315,-1241540049,4,1,0.12,6445,773.767,0.12,0,0,22-6
1306,1047506545,4,11,0.226,3270,738.333,0.222,0.015,0.222,22-6
1306,-23463768,4,11,0.071,10849,766.767,0.064,0.005,0.219,22-6
1315,1241540048,4,3,0.114,5542,631.133,0.117,0.005,0.077,22-6
1315,1252184920,4,3,0.102,5635,577.333,0.108,0.013,0.223,22-6
1315,-1252184917,4,3,0.116,5879,680.767,0.1,0.013,0.239,22-6
1315,-906572236,4,6,0.168,6615,1112.833,0.171,0.028,0.444,22-6
585,-1204486495,4,3,0.167,4584,764.833,0.118,0.043,0.669,22-6
585,23038716,4,4,0.096,4674,448.5,0.103,0.041,0.842,22-6
585,-23038665,4,5,0.137,5311,727,0.124,0.022,0.423,22-6
1304,-1211387573,4,8,0.106,5944,630,0.073,0.021,0.79,22-6
585,835909182,4,4,0.303,2605,789.667,0.223,0.057,0.603,22-6
1304,1200697518,4,8,0.081,7804,633.1,0.056,0.013,0.706,22-6
1312,1201738502,4,2,0.043,7409,315.933,0.052,0.013,0.355,22-6
1312,-1201738501,4,3,0.075,5432,409.067,0.061,0.012,0.374,22-6
1304,-1200697732,4,13,0.099,5156,512.3,0.069,0.013,0.703,22-6
1304,1211384530,4,13,0.058,7386,427.367,0.052,0.01,0.685,22-6
1917,-1212782191,4,3,0.053,12651,668.133,0.059,0.006,0.194,22-6
1914,1307355311,4,9,0.009,6549,62.133,0.011,0.002,0.555,22-6
1914,-715157499,4,9,0.018,5805,103.433,0.015,0.003,0.512,22-6
1917,820280196,4,1,0.058,16567,955.133,0.058,0,0,22-6
1917,1212784143,4,3,0.053,6867,365.9,0.058,0.004,0.152,22-6
1917,-820302360,4,3,0.122,7207,876.767,0.1,0.02,0.391,22-6
1917,-1212568981,4,3,0.058,8522,492,0.052,0.005,0.185,22-6
1914,1216482349,4,13,0.06,9355,563.933,0.058,0.007,0.423,22-6
1917,1191238382,4,3,0.08,9424,754.7,0.082,0.01,0.253,22-6
1917,-1212851123,4,2,0.126,3246,408.8,0.094,0.046,0.69,22-6
1917,-1212783519,4,5,0.087,6928,602.8,0.094,0.007,0.198,22-6
1914,-722321567,4,13,0.061,13131,807.2,0.062,0.008,0.46,22-6
1915,1131847077,4,3,0.071,5979,423.633,0.059,0.011,0.363,22-6
1915,1035262962,4,6,0.073,2288,165.9,0.063,0.017,0.603,22-6
1915,-1035262959,4,3,0.102,4174,425.733,0.095,0.017,0.336,22-6
1915,-1131847260,4,6,0.046,3972,183.967,0.034,0.009,0.632,22-6
1913,-1115206321000,4,4,0.228,4480,1020.4,0.195,0.023,0.283,22-6
1913,1197313492000,4,4,0.17,6937,1178.2,0.142,0.024,0.369,22-6
1916,-1212850132,4,2,0.133,6884,915.767,0.114,0.026,0.326,22-6
1916,1212849996,4,4,0.143,3309,471.667,0.163,0.032,0.431,22-6
1916,1212848930,4,5,0.134,6313,846.5,0.105,0.018,0.438,22-6
1916,-1212849356,4,7,0.201,3310,664.833,0.19,0.028,0.436,22-6
1922,1255282315,4,7,0.13,194,25.3,0.108,0.022,0.522,22-6
1922,-1217607631,4,7,0.129,180,23.3,0.141,0.049,0.963,22-6
1922,41491275,4,9,0.09,597,53.533,0.097,0.02,0.636,22-6
1922,-1111303150,4,7,0.139,598,83.1,0.093,0.022,0.662,22-6
1318,1213487431,4,8,0.105,6429,678.167,0.076,0.016,0.566,22-6
1318,-1252335057,4,8,0.115,3660,422.167,0.122,0.018,0.476,22-6
1919,825696695,4,8,0.205,1202,245.9,0.125,0.033,0.819,22-6
1919,825696700,4,5,0.102,7234,734.367,0.109,0.02,0.487,22-6
1919,-1291757255,4,7,0.056,4438,249.8,0.062,0.011,0.495,22-6
1919,-1291758472,4,2,0.264,4798,1264.367,0.252,0.017,0.093,22-6
1919,825690310,4,2,0.083,13772,1142.733,0.086,0.004,0.07,22-6
1919,-1291757047,4,8,0.109,1010,110.167,0.108,0.015,0.469,22-6
1919,-1242287764,4,5,0.125,6458,804.867,0.128,0.022,0.454,22-6
1919,825696697,4,8,0.146,7046,1030.833,0.116,0.014,0.386,22-6
1919,1291756380,4,7,0.047,8398,392.967,0.032,0.008,0.687,22-6
1924,-1233395919,4,3,0.132,2360,311.1,0.113,0.021,0.369,22-6
1924,1233395920,4,2,0.058,3515,203.9,0.076,0.026,0.478,22-6
1919,-1291756377,4,8,0.158,6185,974.967,0.148,0.017,0.345,22-6
1924,-1232685161,4,6,0.11,4153,457.667,0.118,0.019,0.378,22-6
1924,-115872955,4,8,0.185,2788,516.733,0.153,0.026,0.384,22-6
1926,-1251307195,4,8,0.051,3724,188.767,0.046,0.003,0.194,22-6
1926,-711438574,4,8,0.062,3655,228.267,0.077,0.008,0.296,22-6
1927,1251279575,4,5,0.224,2786,622.933,0.211,0.062,0.736,22-6
1926,1181195291,4,10,0.067,6977,464.833,0.051,0.007,0.484,22-6
1926,-1181195288,4,12,0.059,8768,514.233,0.047,0.007,0.471,22-6
1926,-1073487883,4,10,0.062,6361,392.967,0.065,0.007,0.337,22-6
1926,1251316747,4,12,0.05,8306,416.333,0.054,0.007,0.437,22-6
1301,-1209181267,4,5,0.078,2899,225.767,0.079,0.002,0.051,22-6
1300,-1269148326,4,3,0.122,6412,779.167,0.138,0.014,0.184,22-6
1301,1209049536,4,6,0.057,4222,238.633,0.058,0.002,0.107,22-6
1300,-1269144613,4,4,0.145,7217,1048.067,0.154,0.024,0.362,22-6
1300,1269287711,4,3,0.098,8568,840.833,0.084,0.012,0.274,22-6
1300,31991015,4,5,0.239,3742,893.267,0.203,0.04,0.443,22-6
1300,-836682740,4,4,0.121,6896,835.067,0.109,0.015,0.277,22-6
1300,1269456223,4,3,0.174,7814,1356.867,0.145,0.033,0.45,22-6
1300,-1212748415,4,4,0.17,4150,703.633,0.204,0.051,0.531,22-6
1300,1269286855,4,4,0.296,5407,1599.367,0.214,0.055,0.566,22-6
1338,895105528,4,2,0.227,6627,1506.533,0.232,0.007,0.042,22-6
1340,118212974,4,4,0.113,17776,2017.433,0.113,0.031,0.629,22-6
1340,-118212976,4,4,0.236,11574,2727.033,0.156,0.054,0.755,22-6
1338,-914157401,4,3,0.211,11061,2329,0.267,0.078,0.545,22-6
1340,-1239507173,4,8,0.216,9773,2110.333,0.168,0.028,0.465,22-6
1338,-1219144687,4,3,0.26,7967,2070.567,0.275,0.032,0.211,22-6
1340,118212983,4,8,0.217,12435,2701.367,0.156,0.031,0.632,22-6
1338,1219255964,4,7,0.118,8021,943.833,0.112,0.017,0.378,22-6
1341,-1256863690,4,8,0.004,19138,81.467,0.002,0.001,1.337,22-6
1338,-127644396,4,7,0.179,5914,1056.267,0.165,0.015,0.199,22-6
1341,-1210511524,4,13,0.003,16492,41.567,0.003,0.001,0.618,22-6
1341,888421596,4,8,0.068,17476,1184.733,0.051,0.011,0.568,22-6
1341,-888421590,4,8,0.069,16171,1114.9,0.054,0.011,0.561,22-6
1341,1210508775,4,5,0.071,15801,1120.7,0.059,0.011,0.396,22-6
1341,-1210505170,4,6,0.083,11567,964.767,0.066,0.012,0.508,22-6
1341,1256863682,4,10,0.069,13264,918.067,0.057,0.006,0.405,22-6
1341,-1210506515,4,9,0.053,17328,912.333,0.043,0.006,0.375,22-6
1320,1219847189,4,3,0.105,9563,1006.9,0.121,0.015,0.251,22-6
1320,1060441525,4,4,0.127,8308,1058.067,0.113,0.02,0.378,22-6
1320,-115913748,4,4,0.103,8137,838.433,0.13,0.029,0.501,22-6
1320,-1219850026,4,3,0.252,5333,1345.367,0.203,0.046,0.443,22-6
1327,1215085287,4,3,0.11,3768,413.733,0.103,0.012,0.201,22-6
1327,1215083238,4,4,0.125,3559,443.267,0.112,0.012,0.254,22-6
1327,-1215085407,4,3,0.104,4796,498.033,0.091,0.018,0.369,22-6
1327,-1215083080,4,4,0.149,4698,700.633,0.12,0.022,0.408,22-6
1327,1215087543,4,3,0.142,2936,415.933,0.124,0.015,0.223,22-6
1327,-1215087644,4,3,0.13,4158,542,0.116,0.013,0.224,22-6
1327,1215086439,4,6,0.055,8591,476.2,0.044,0.007,0.438,22-6
1327,-43014843,4,6,0.041,9224,381.167,0.036,0.004,0.282,22-6
1325,-1308098741,4,2,0.056,2828,159.267,0.046,0.014,0.424,22-6
1325,1308098742,4,2,0.052,2428,126.567,0.053,0.002,0.04,22-6
1325,-774524581,4,5,0.095,1487,140.833,0.084,0.009,0.231,22-6
1920,786770162,4,1,0.319,16977,5421.933,0.319,0,0,22-6
1325,1215080788,4,5,0.127,1977,250.633,0.093,0.02,0.532,22-6
1920,-786746246,4,1,0.27,20210,5458.567,0.27,0,0,22-6
1920,1119320527,4,2,0.206,22313,4601.067,0.184,0.031,0.238,22-6
1920,-1119320532,4,3,0.174,20770,3618.167,0.175,0.047,0.532,22-6
1930,914878167,4,3,0.268,1867,500.2,0.217,0.046,0.405,22-6
1930,-18793799,4,3,0.204,1742,355.833,0.216,0.035,0.306,22-6
1930,18793877,4,3,0.095,2670,253.633,0.111,0.04,0.689,22-6
1930,1304140886,4,3,0.173,2438,421.967,0.112,0.053,0.877,22-6
1930,18857598,4,5,0.056,5124,289.433,0.069,0.023,0.771,22-6
1930,-18793919,4,4,0.107,3665,390.9,0.112,0.029,0.547,22-6
1345,826638937,4,4,0.079,1921,150.8,0.085,0.013,0.324,22-6
1345,1295682504,4,6,0.204,865,176.7,0.244,0.082,0.855,22-6
1345,1068806708,4,4,0.125,1434,178.833,0.098,0.031,0.704,22-6
1345,-826638933,4,6,0.068,7492,512.2,0.035,0.017,1.246,22-6
1321,1193683058,4,2,0.084,6174,520.533,0.079,0.007,0.121,22-6
1321,1213413213,4,5,0.149,5216,775.533,0.17,0.038,0.572,22-6
1321,1213329054,4,5,0.117,4042,471.633,0.132,0.04,0.731,22-6
1321,-1213177189,4,6,0.144,4826,697.267,0.142,0.018,0.339,22-6
1321,-1213328525,4,4,0.117,5874,685,0.107,0.007,0.152,22-6
1321,1213177109,4,6,0.158,5710,900.4,0.132,0.014,0.318,22-6
1321,-1241947879,4,4,0.228,4099,933.333,0.159,0.048,0.665,22-6
1321,-1213409845,4,5,0.191,3545,676.4,0.178,0.033,0.483,22-6
1356,-1194228241,4,3,0.106,9146,967.033,0.141,0.037,0.522,22-6
1356,-1194231700,4,4,0.16,7426,1187.167,0.152,0.027,0.42,22-6
1356,1211878732,4,3,0.236,8719,2061.8,0.148,0.078,0.976,22-6
1356,1300379378,4,4,0.118,7479,885.2,0.138,0.018,0.272,22-6
1328,-1219799711,4,2,0.078,7992,620.433,0.067,0.015,0.32,22-6
1356,1211878778,4,5,0.11,10128,1118.067,0.083,0.018,0.583,22-6
1356,-1012183574,4,7,0.092,3435,316.033,0.097,0.023,0.718,22-6
1356,-1309767108,4,5,0.099,9561,944.133,0.093,0.012,0.325,22-6
1328,1219799712,4,2,0.072,5629,403.567,0.075,0.005,0.088,22-6
1328,-1186807742,4,5,0.069,10824,745,0.068,0.005,0.165,22-6
1356,1300439622,4,7,0.088,3431,300.467,0.087,0.029,1.048,22-6
1328,883644844,4,5,0.098,7686,755.133,0.094,0.007,0.186,22-6
1342,1275847596,4,5,0.073,8578,629.3,0.08,0.007,0.207,22-6
1328,-878195569,4,10,0.077,9343,715.833,0.087,0.014,0.54,22-6
1328,1282588734,4,10,0.098,8807,864.4,0.099,0.017,0.555,22-6
1342,-1209587027,4,8,0.131,5818,763.233,0.113,0.013,0.361,22-6
1921,-1264599732000,4,3,0.133,2554,340.267,0.144,0.01,0.136,22-6
1342,-1209586929,4,10,0.107,19423,2074,0.113,0.031,0.805,22-6
1921,1212182561000,4,4,0.076,4230,321.9,0.083,0.022,0.569,22-6
1342,888075886,4,14,0.11,12090,1327.067,0.116,0.026,0.72,22-6
1342,1209555089,4,12,0.141,9997,1412.3,0.14,0.037,0.755,22-6
1929,1032831679,4,2,0.238,1805,429.867,0.261,0.033,0.178,22-6
1929,-1032831678,4,2,0.156,3768,588.1,0.125,0.044,0.493,22-6
1342,-888073797,4,13,0.132,15738,2077.933,0.128,0.032,0.754,22-6
1330,-1243442260,4,3,0.061,7231,441.1,0.061,0.003,0.085,22-6
1330,1185988155,4,3,0.082,6746,554.833,0.072,0.009,0.233,22-6
